,source,start,end,duration,value,unit,sub_children
13,Noah’s Apple Watch,2023-11-09 22:58:48 -0400,2023-11-09 23:10:22 -0400,-1 days +23:48:26,10.9656,cm,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:AB96D00D-9D26-4B61-8573-90C4A14EE766:721277928.94673:721278622.96502:131'}]"
14,Noah’s Apple Watch,2023-12-12 19:30:10 -0400,2023-12-12 19:40:16 -0400,-1 days +23:49:54,10.8437,cm,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:49FA8592-1D8B-482B-B66C-B4B3C618A075:724116610.00131:724117216.75842:119'}]"
15,Noah’s Apple Watch,2023-12-12 19:40:21 -0400,2023-12-12 19:48:58 -0400,-1 days +23:51:23,10.85,cm,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:49FA8592-1D8B-482B-B66C-B4B3C618A075:724117221.89986:724117738.59014:28'}]"
16,Noah’s Apple Watch,2024-01-26 13:25:54 -0400,2024-01-26 13:38:53 -0400,-1 days +23:47:01,10.7849,cm,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:242FAA46-D158-4C08-A014-2AB152DE3126:727982754.30979:727983533.29336:119'}]"
17,Noah’s Apple Watch,2024-01-26 13:38:58 -0400,2024-01-26 13:53:24 -0400,-1 days +23:45:34,10.8101,cm,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:242FAA46-D158-4C08-A014-2AB152DE3126:727983538.43435:727984404.71971:119'}]"
18,Noah’s Apple Watch,2024-01-26 13:53:29 -0400,2024-01-26 13:57:57 -0400,-1 days +23:55:32,10.7623,cm,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:242FAA46-D158-4C08-A014-2AB152DE3126:727984409.86071:727984677.18312:53'}]"
19,Noah’s Apple Watch,2024-02-13 22:13:49 -0400,2024-02-13 22:24:01 -0400,-1 days +23:49:48,11.2622,cm,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:F239B0F9-758A-46CD-9250-0E77D0A528F9:729569629.96414:729570241.72985:119'}]"
20,Noah’s Apple Watch,2024-02-13 22:24:06 -0400,2024-02-13 22:27:27 -0400,-1 days +23:56:39,10.985,cm,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:F239B0F9-758A-46CD-9250-0E77D0A528F9:729570246.86995:729570447.33019:40'}]"
21,Noah’s Apple Watch,2024-02-17 11:46:49 -0400,2024-02-17 11:55:49 -0400,-1 days +23:51:00,10.8465,cm,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:FBDAC2AD-7E01-40EE-99C5-D46E0F1E0E86:729877609.57408:729878149.45498:101'}]"
22,Noah’s Apple Watch,2024-06-18 21:48:06 -0400,2024-06-18 21:48:06 -0400,0 days 00:00:00,10.5,cm,[]
23,Noah’s Apple Watch,2024-06-18 21:48:11 -0400,2024-06-18 21:48:11 -0400,0 days 00:00:00,10.6,cm,[]
24,Noah’s Apple Watch,2024-06-18 21:48:16 -0400,2024-06-18 21:48:16 -0400,0 days 00:00:00,10.3,cm,[]
25,Noah’s Apple Watch,2024-06-18 21:48:22 -0400,2024-06-18 21:48:22 -0400,0 days 00:00:00,11,cm,[]
26,Noah’s Apple Watch,2024-06-18 21:48:27 -0400,2024-06-18 21:48:27 -0400,0 days 00:00:00,10.5,cm,[]
27,Noah’s Apple Watch,2024-06-18 21:48:32 -0400,2024-06-18 21:48:32 -0400,0 days 00:00:00,10.1,cm,[]
28,Noah’s Apple Watch,2024-06-18 21:48:37 -0400,2024-06-18 21:48:37 -0400,0 days 00:00:00,10.4,cm,[]
29,Noah’s Apple Watch,2024-06-18 21:48:42 -0400,2024-06-18 21:48:42 -0400,0 days 00:00:00,10.3,cm,[]
30,Noah’s Apple Watch,2024-06-18 21:48:47 -0400,2024-06-18 21:48:47 -0400,0 days 00:00:00,10.4,cm,[]
31,Noah’s Apple Watch,2024-06-18 21:48:52 -0400,2024-06-18 21:48:52 -0400,0 days 00:00:00,10.4,cm,[]
32,Noah’s Apple Watch,2024-06-18 21:48:58 -0400,2024-06-18 21:48:58 -0400,0 days 00:00:00,10.3,cm,[]
33,Noah’s Apple Watch,2024-06-18 21:49:03 -0400,2024-06-18 21:49:03 -0400,0 days 00:00:00,10.5,cm,[]
34,Noah’s Apple Watch,2024-06-18 21:49:08 -0400,2024-06-18 21:49:08 -0400,0 days 00:00:00,10.4,cm,[]
35,Noah’s Apple Watch,2024-06-18 21:49:13 -0400,2024-06-18 21:49:13 -0400,0 days 00:00:00,10.4,cm,[]
36,Noah’s Apple Watch,2024-06-18 21:49:18 -0400,2024-06-18 21:49:18 -0400,0 days 00:00:00,10.4,cm,[]
37,Noah’s Apple Watch,2024-06-18 21:49:23 -0400,2024-06-18 21:49:23 -0400,0 days 00:00:00,10.2,cm,[]
38,Noah’s Apple Watch,2024-06-18 21:49:28 -0400,2024-06-18 21:49:28 -0400,0 days 00:00:00,9.7,cm,[]
39,Noah’s Apple Watch,2024-06-18 21:49:34 -0400,2024-06-18 21:49:34 -0400,0 days 00:00:00,10.3,cm,[]
40,Noah’s Apple Watch,2024-06-18 21:49:39 -0400,2024-06-18 21:49:39 -0400,0 days 00:00:00,10.5,cm,[]
41,Noah’s Apple Watch,2024-06-18 21:49:44 -0400,2024-06-18 21:49:44 -0400,0 days 00:00:00,10.5,cm,[]
42,Noah’s Apple Watch,2024-06-18 21:49:49 -0400,2024-06-18 21:49:49 -0400,0 days 00:00:00,10.2,cm,[]
43,Noah’s Apple Watch,2024-06-18 21:49:54 -0400,2024-06-18 21:49:54 -0400,0 days 00:00:00,10.6,cm,[]
44,Noah’s Apple Watch,2024-06-18 21:49:59 -0400,2024-06-18 21:49:59 -0400,0 days 00:00:00,10.4,cm,[]
45,Noah’s Apple Watch,2024-06-18 21:50:04 -0400,2024-06-18 21:50:04 -0400,0 days 00:00:00,10.4,cm,[]
46,Noah’s Apple Watch,2024-06-18 21:50:10 -0400,2024-06-18 21:50:10 -0400,0 days 00:00:00,11.2,cm,[]
47,Noah’s Apple Watch,2024-06-18 21:50:15 -0400,2024-06-18 21:50:15 -0400,0 days 00:00:00,10.8,cm,[]
48,Noah’s Apple Watch,2024-06-18 21:50:20 -0400,2024-06-18 21:50:20 -0400,0 days 00:00:00,10.4,cm,[]
49,Noah’s Apple Watch,2024-06-18 21:50:25 -0400,2024-06-18 21:50:25 -0400,0 days 00:00:00,10.7,cm,[]
50,Noah’s Apple Watch,2024-06-18 21:50:30 -0400,2024-06-18 21:50:30 -0400,0 days 00:00:00,10.6,cm,[]
51,Noah’s Apple Watch,2024-06-18 21:50:35 -0400,2024-06-18 21:50:35 -0400,0 days 00:00:00,10.5,cm,[]
52,Noah’s Apple Watch,2024-06-18 21:50:40 -0400,2024-06-18 21:50:40 -0400,0 days 00:00:00,10.9,cm,[]
53,Noah’s Apple Watch,2024-06-18 21:50:46 -0400,2024-06-18 21:50:46 -0400,0 days 00:00:00,10.8,cm,[]
54,Noah’s Apple Watch,2024-06-18 21:50:51 -0400,2024-06-18 21:50:51 -0400,0 days 00:00:00,10.6,cm,[]
55,Noah’s Apple Watch,2024-06-18 21:50:56 -0400,2024-06-18 21:50:56 -0400,0 days 00:00:00,10.8,cm,[]
56,Noah’s Apple Watch,2024-06-18 21:51:01 -0400,2024-06-18 21:51:01 -0400,0 days 00:00:00,10.7,cm,[]
57,Noah’s Apple Watch,2024-06-18 21:51:06 -0400,2024-06-18 21:51:06 -0400,0 days 00:00:00,10.8,cm,[]
58,Noah’s Apple Watch,2024-06-18 21:51:11 -0400,2024-06-18 21:51:11 -0400,0 days 00:00:00,10.8,cm,[]
59,Noah’s Apple Watch,2024-06-18 21:51:16 -0400,2024-06-18 21:51:16 -0400,0 days 00:00:00,11.3,cm,[]
60,Noah’s Apple Watch,2024-06-18 21:51:22 -0400,2024-06-18 21:51:22 -0400,0 days 00:00:00,10.9,cm,[]
61,Noah’s Apple Watch,2024-06-18 21:51:27 -0400,2024-06-18 21:51:27 -0400,0 days 00:00:00,11.1,cm,[]
62,Noah’s Apple Watch,2024-06-18 21:51:32 -0400,2024-06-18 21:51:32 -0400,0 days 00:00:00,10.8,cm,[]
63,Noah’s Apple Watch,2024-06-18 21:51:37 -0400,2024-06-18 21:51:37 -0400,0 days 00:00:00,10.9,cm,[]
64,Noah’s Apple Watch,2024-06-18 21:51:42 -0400,2024-06-18 21:51:42 -0400,0 days 00:00:00,10.9,cm,[]
65,Noah’s Apple Watch,2024-06-18 21:51:47 -0400,2024-06-18 21:51:47 -0400,0 days 00:00:00,11,cm,[]
66,Noah’s Apple Watch,2024-06-18 21:51:52 -0400,2024-06-18 21:51:52 -0400,0 days 00:00:00,10.9,cm,[]
67,Noah’s Apple Watch,2024-06-18 21:51:58 -0400,2024-06-18 21:51:58 -0400,0 days 00:00:00,11.2,cm,[]
68,Noah’s Apple Watch,2024-06-18 21:52:03 -0400,2024-06-18 21:52:03 -0400,0 days 00:00:00,10.7,cm,[]
69,Noah’s Apple Watch,2024-06-18 21:52:08 -0400,2024-06-18 21:52:08 -0400,0 days 00:00:00,11,cm,[]
70,Noah’s Apple Watch,2024-06-18 21:52:13 -0400,2024-06-18 21:52:13 -0400,0 days 00:00:00,10.7,cm,[]
71,Noah’s Apple Watch,2024-06-18 21:52:18 -0400,2024-06-18 21:52:18 -0400,0 days 00:00:00,10.8,cm,[]
72,Noah’s Apple Watch,2024-06-18 21:52:23 -0400,2024-06-18 21:52:23 -0400,0 days 00:00:00,10.8,cm,[]
73,Noah’s Apple Watch,2024-06-18 21:52:28 -0400,2024-06-18 21:52:28 -0400,0 days 00:00:00,10.8,cm,[]
74,Noah’s Apple Watch,2024-06-18 21:52:34 -0400,2024-06-18 21:52:34 -0400,0 days 00:00:00,10.7,cm,[]
75,Noah’s Apple Watch,2024-06-18 21:52:39 -0400,2024-06-18 21:52:39 -0400,0 days 00:00:00,11.1,cm,[]
76,Noah’s Apple Watch,2024-06-18 21:52:44 -0400,2024-06-18 21:52:44 -0400,0 days 00:00:00,10.7,cm,[]
77,Noah’s Apple Watch,2024-06-18 21:52:49 -0400,2024-06-18 21:52:49 -0400,0 days 00:00:00,11.1,cm,[]
78,Noah’s Apple Watch,2024-06-18 21:52:54 -0400,2024-06-18 21:52:54 -0400,0 days 00:00:00,11,cm,[]
79,Noah’s Apple Watch,2024-06-18 21:52:59 -0400,2024-06-18 21:52:59 -0400,0 days 00:00:00,10.8,cm,[]
80,Noah’s Apple Watch,2024-06-18 21:53:04 -0400,2024-06-18 21:53:04 -0400,0 days 00:00:00,10.5,cm,[]
81,Noah’s Apple Watch,2024-06-18 21:53:10 -0400,2024-06-18 21:53:10 -0400,0 days 00:00:00,10.7,cm,[]
82,Noah’s Apple Watch,2024-06-18 21:53:15 -0400,2024-06-18 21:53:15 -0400,0 days 00:00:00,10.7,cm,[]
83,Noah’s Apple Watch,2024-06-18 21:53:20 -0400,2024-06-18 21:53:20 -0400,0 days 00:00:00,10.9,cm,[]
84,Noah’s Apple Watch,2024-06-18 21:53:25 -0400,2024-06-18 21:53:25 -0400,0 days 00:00:00,10.4,cm,[]
85,Noah’s Apple Watch,2024-06-18 21:53:30 -0400,2024-06-18 21:53:30 -0400,0 days 00:00:00,10.7,cm,[]
86,Noah’s Apple Watch,2024-06-18 21:53:35 -0400,2024-06-18 21:53:35 -0400,0 days 00:00:00,10.9,cm,[]
87,Noah’s Apple Watch,2024-06-18 21:53:40 -0400,2024-06-18 21:53:40 -0400,0 days 00:00:00,10.7,cm,[]
88,Noah’s Apple Watch,2024-06-18 21:53:46 -0400,2024-06-18 21:53:46 -0400,0 days 00:00:00,11.3,cm,[]
89,Noah’s Apple Watch,2024-06-18 21:53:51 -0400,2024-06-18 21:53:51 -0400,0 days 00:00:00,10.9,cm,[]
90,Noah’s Apple Watch,2024-06-18 21:53:56 -0400,2024-06-18 21:53:56 -0400,0 days 00:00:00,10.9,cm,[]
91,Noah’s Apple Watch,2024-06-18 21:54:01 -0400,2024-06-18 21:54:01 -0400,0 days 00:00:00,11,cm,[]
92,Noah’s Apple Watch,2024-06-18 21:54:06 -0400,2024-06-18 21:54:06 -0400,0 days 00:00:00,10.7,cm,[]
93,Noah’s Apple Watch,2024-06-18 21:54:11 -0400,2024-06-18 21:54:11 -0400,0 days 00:00:00,10.9,cm,[]
94,Noah’s Apple Watch,2024-06-18 21:54:16 -0400,2024-06-18 21:54:16 -0400,0 days 00:00:00,10.6,cm,[]
95,Noah’s Apple Watch,2024-06-18 21:54:22 -0400,2024-06-18 21:54:22 -0400,0 days 00:00:00,10.9,cm,[]
96,Noah’s Apple Watch,2024-06-18 21:54:27 -0400,2024-06-18 21:54:27 -0400,0 days 00:00:00,11.1,cm,[]
97,Noah’s Apple Watch,2024-06-18 21:54:32 -0400,2024-06-18 21:54:32 -0400,0 days 00:00:00,11.2,cm,[]
98,Noah’s Apple Watch,2024-06-18 21:54:37 -0400,2024-06-18 21:54:37 -0400,0 days 00:00:00,11.3,cm,[]
99,Noah’s Apple Watch,2024-06-18 21:54:42 -0400,2024-06-18 21:54:42 -0400,0 days 00:00:00,11,cm,[]
100,Noah’s Apple Watch,2024-06-18 21:54:47 -0400,2024-06-18 21:54:47 -0400,0 days 00:00:00,11,cm,[]
101,Noah’s Apple Watch,2024-06-18 21:54:58 -0400,2024-06-18 21:54:58 -0400,0 days 00:00:00,11.3,cm,[]
102,Noah’s Apple Watch,2024-06-18 21:55:03 -0400,2024-06-18 21:55:03 -0400,0 days 00:00:00,10.7,cm,[]
103,Noah’s Apple Watch,2024-06-18 21:55:08 -0400,2024-06-18 21:55:08 -0400,0 days 00:00:00,10.9,cm,[]
104,Noah’s Apple Watch,2024-06-18 21:55:13 -0400,2024-06-18 21:55:13 -0400,0 days 00:00:00,11.2,cm,[]
105,Noah’s Apple Watch,2024-06-18 21:55:18 -0400,2024-06-18 21:55:18 -0400,0 days 00:00:00,11.6,cm,[]
106,Noah’s Apple Watch,2024-06-18 21:55:23 -0400,2024-06-18 21:55:23 -0400,0 days 00:00:00,11.2,cm,[]
107,Noah’s Apple Watch,2024-06-18 21:55:28 -0400,2024-06-18 21:55:28 -0400,0 days 00:00:00,11.3,cm,[]
108,Noah’s Apple Watch,2024-06-18 21:55:34 -0400,2024-06-18 21:55:34 -0400,0 days 00:00:00,11.2,cm,[]
109,Noah’s Apple Watch,2024-06-18 21:55:39 -0400,2024-06-18 21:55:39 -0400,0 days 00:00:00,11.1,cm,[]
110,Noah’s Apple Watch,2024-06-18 21:55:44 -0400,2024-06-18 21:55:44 -0400,0 days 00:00:00,11.1,cm,[]
111,Noah’s Apple Watch,2024-06-18 21:55:49 -0400,2024-06-18 21:55:49 -0400,0 days 00:00:00,11.1,cm,[]
112,Noah’s Apple Watch,2024-06-18 21:55:54 -0400,2024-06-18 21:55:54 -0400,0 days 00:00:00,11.2,cm,[]
113,Noah’s Apple Watch,2024-06-18 21:57:14 -0400,2024-06-18 21:57:14 -0400,0 days 00:00:00,9.7,cm,[]
114,Noah’s Apple Watch,2024-06-18 21:57:19 -0400,2024-06-18 21:57:19 -0400,0 days 00:00:00,10.3,cm,[]
115,Noah’s Apple Watch,2024-06-18 21:57:24 -0400,2024-06-18 21:57:24 -0400,0 days 00:00:00,10.5,cm,[]
116,Noah’s Apple Watch,2024-06-18 21:57:29 -0400,2024-06-18 21:57:29 -0400,0 days 00:00:00,10.4,cm,[]
117,Noah’s Apple Watch,2024-06-18 21:57:34 -0400,2024-06-18 21:57:34 -0400,0 days 00:00:00,10.8,cm,[]
118,Noah’s Apple Watch,2024-06-18 21:57:40 -0400,2024-06-18 21:57:40 -0400,0 days 00:00:00,10.4,cm,[]
119,Noah’s Apple Watch,2024-06-18 21:57:45 -0400,2024-06-18 21:57:45 -0400,0 days 00:00:00,10.6,cm,[]
120,Noah’s Apple Watch,2024-06-18 21:57:50 -0400,2024-06-18 21:57:50 -0400,0 days 00:00:00,9.6,cm,[]
121,Noah’s Apple Watch,2024-06-18 21:57:55 -0400,2024-06-18 21:57:55 -0400,0 days 00:00:00,10.4,cm,[]
122,Noah’s Apple Watch,2024-06-18 21:58:00 -0400,2024-06-18 21:58:00 -0400,0 days 00:00:00,10.9,cm,[]
123,Noah’s Apple Watch,2024-06-18 21:58:05 -0400,2024-06-18 21:58:05 -0400,0 days 00:00:00,10.4,cm,[]
124,Noah’s Apple Watch,2024-06-18 21:58:10 -0400,2024-06-18 21:58:10 -0400,0 days 00:00:00,10.6,cm,[]
125,Noah’s Apple Watch,2024-06-18 21:58:16 -0400,2024-06-18 21:58:16 -0400,0 days 00:00:00,10.8,cm,[]
126,Noah’s Apple Watch,2024-06-18 21:58:21 -0400,2024-06-18 21:58:21 -0400,0 days 00:00:00,10,cm,[]
127,Noah’s Apple Watch,2024-06-18 21:58:26 -0400,2024-06-18 21:58:26 -0400,0 days 00:00:00,10.9,cm,[]
128,Noah’s Apple Watch,2024-06-18 21:58:31 -0400,2024-06-18 21:58:31 -0400,0 days 00:00:00,10.9,cm,[]
129,Noah’s Apple Watch,2024-06-18 21:58:36 -0400,2024-06-18 21:58:36 -0400,0 days 00:00:00,10.6,cm,[]
130,Noah’s Apple Watch,2024-06-18 21:58:41 -0400,2024-06-18 21:58:41 -0400,0 days 00:00:00,11,cm,[]
131,Noah’s Apple Watch,2024-06-18 21:58:46 -0400,2024-06-18 21:58:46 -0400,0 days 00:00:00,10.7,cm,[]
132,Noah’s Apple Watch,2024-06-18 21:58:52 -0400,2024-06-18 21:58:52 -0400,0 days 00:00:00,10.9,cm,[]
133,Noah’s Apple Watch,2024-06-18 21:58:57 -0400,2024-06-18 21:58:57 -0400,0 days 00:00:00,10.7,cm,[]
134,Noah’s Apple Watch,2024-06-18 21:59:02 -0400,2024-06-18 21:59:02 -0400,0 days 00:00:00,11,cm,[]
135,Noah’s Apple Watch,2024-06-18 21:59:07 -0400,2024-06-18 21:59:07 -0400,0 days 00:00:00,11,cm,[]
136,Noah’s Apple Watch,2024-06-18 21:59:12 -0400,2024-06-18 21:59:12 -0400,0 days 00:00:00,10.7,cm,[]
137,Noah’s Apple Watch,2024-06-18 21:59:17 -0400,2024-06-18 21:59:17 -0400,0 days 00:00:00,11.1,cm,[]
138,Noah’s Apple Watch,2024-06-18 21:59:22 -0400,2024-06-18 21:59:22 -0400,0 days 00:00:00,10.2,cm,[]
139,Noah’s Apple Watch,2024-06-18 21:59:27 -0400,2024-06-18 21:59:27 -0400,0 days 00:00:00,10.7,cm,[]
140,Noah’s Apple Watch,2024-07-12 19:16:21 -0400,2024-07-12 19:16:21 -0400,0 days 00:00:00,10.5,cm,[]
141,Noah’s Apple Watch,2024-07-12 19:16:26 -0400,2024-07-12 19:16:26 -0400,0 days 00:00:00,10.8,cm,[]
142,Noah’s Apple Watch,2024-07-12 19:16:31 -0400,2024-07-12 19:16:31 -0400,0 days 00:00:00,10,cm,[]
143,Noah’s Apple Watch,2024-07-12 19:16:36 -0400,2024-07-12 19:16:36 -0400,0 days 00:00:00,10.4,cm,[]
144,Noah’s Apple Watch,2024-07-12 19:16:42 -0400,2024-07-12 19:16:42 -0400,0 days 00:00:00,9.6,cm,[]
145,Noah’s Apple Watch,2024-07-12 19:16:47 -0400,2024-07-12 19:16:47 -0400,0 days 00:00:00,9.5,cm,[]
146,Noah’s Apple Watch,2024-07-12 19:16:52 -0400,2024-07-12 19:16:52 -0400,0 days 00:00:00,10.3,cm,[]
147,Noah’s Apple Watch,2024-07-12 19:16:57 -0400,2024-07-12 19:16:57 -0400,0 days 00:00:00,9.8,cm,[]
148,Noah’s Apple Watch,2024-07-12 19:17:02 -0400,2024-07-12 19:17:02 -0400,0 days 00:00:00,9.9,cm,[]
149,Noah’s Apple Watch,2024-07-12 19:17:07 -0400,2024-07-12 19:17:07 -0400,0 days 00:00:00,10.3,cm,[]
150,Noah’s Apple Watch,2024-07-12 19:17:12 -0400,2024-07-12 19:17:12 -0400,0 days 00:00:00,10.4,cm,[]
151,Noah’s Apple Watch,2024-07-12 19:17:18 -0400,2024-07-12 19:17:18 -0400,0 days 00:00:00,10.6,cm,[]
152,Noah’s Apple Watch,2024-07-12 19:17:23 -0400,2024-07-12 19:17:23 -0400,0 days 00:00:00,10.4,cm,[]
153,Noah’s Apple Watch,2024-07-12 19:17:28 -0400,2024-07-12 19:17:28 -0400,0 days 00:00:00,10.2,cm,[]
154,Noah’s Apple Watch,2024-07-12 19:17:33 -0400,2024-07-12 19:17:33 -0400,0 days 00:00:00,10,cm,[]
155,Noah’s Apple Watch,2024-07-12 19:17:38 -0400,2024-07-12 19:17:38 -0400,0 days 00:00:00,9.8,cm,[]
156,Noah’s Apple Watch,2024-07-12 19:17:43 -0400,2024-07-12 19:17:43 -0400,0 days 00:00:00,10.1,cm,[]
157,Noah’s Apple Watch,2024-07-12 19:17:48 -0400,2024-07-12 19:17:48 -0400,0 days 00:00:00,10.6,cm,[]
158,Noah’s Apple Watch,2024-07-12 19:17:54 -0400,2024-07-12 19:17:54 -0400,0 days 00:00:00,10.2,cm,[]
159,Noah’s Apple Watch,2024-07-12 19:17:59 -0400,2024-07-12 19:17:59 -0400,0 days 00:00:00,9.5,cm,[]
160,Noah’s Apple Watch,2024-07-12 19:18:14 -0400,2024-07-12 19:18:14 -0400,0 days 00:00:00,10.1,cm,[]
161,Noah’s Apple Watch,2024-07-12 19:18:19 -0400,2024-07-12 19:18:19 -0400,0 days 00:00:00,10.1,cm,[]
162,Noah’s Apple Watch,2024-07-12 19:18:24 -0400,2024-07-12 19:18:24 -0400,0 days 00:00:00,10.1,cm,[]
163,Noah’s Apple Watch,2024-07-12 19:18:30 -0400,2024-07-12 19:18:30 -0400,0 days 00:00:00,10.4,cm,[]
164,Noah’s Apple Watch,2024-07-12 19:18:35 -0400,2024-07-12 19:18:35 -0400,0 days 00:00:00,10.9,cm,[]
165,Noah’s Apple Watch,2024-07-12 19:18:40 -0400,2024-07-12 19:18:40 -0400,0 days 00:00:00,11,cm,[]
166,Noah’s Apple Watch,2024-07-12 19:18:45 -0400,2024-07-12 19:18:45 -0400,0 days 00:00:00,11,cm,[]
167,Noah’s Apple Watch,2024-07-12 19:18:50 -0400,2024-07-12 19:18:50 -0400,0 days 00:00:00,10.8,cm,[]
168,Noah’s Apple Watch,2024-07-12 19:18:55 -0400,2024-07-12 19:18:55 -0400,0 days 00:00:00,10.8,cm,[]
169,Noah’s Apple Watch,2024-07-12 19:19:00 -0400,2024-07-12 19:19:00 -0400,0 days 00:00:00,10.9,cm,[]
