,source,start,end,duration,value,unit,sub_children
10,Noah’s Apple Watch,2023-10-26 20:33:06 -0400,2023-10-26 20:40:59 -0400,-1 days +23:52:07,211.785,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:A383EA56-E3AE-4EC7-99B1-78F2D1780A81:720059586.38675:720060059.44086:93'}]"
11,Noah’s Apple Watch,2023-11-09 22:46:54 -0400,2023-11-09 22:58:59 -0400,-1 days +23:47:55,212.034,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:AB96D00D-9D26-4B61-8573-90C4A14EE766:721277214.30731:721277939.24940:119'}]"
12,Noah’s Apple Watch,2023-11-09 22:59:04 -0400,2023-11-09 23:10:22 -0400,-1 days +23:48:42,216.339,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:AB96D00D-9D26-4B61-8573-90C4A14EE766:721277944.39029:721278622.98609:127'}]"
13,Noah’s Apple Watch,2023-12-12 19:30:10 -0400,2023-12-12 19:40:16 -0400,-1 days +23:49:54,218.513,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:49FA8592-1D8B-482B-B66C-B4B3C618A075:724116610.02381:724117216.77986:119'}]"
14,Noah’s Apple Watch,2023-12-12 19:40:21 -0400,2023-12-12 19:48:58 -0400,-1 days +23:51:23,253.172,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:49FA8592-1D8B-482B-B66C-B4B3C618A075:724117221.92129:724117738.61122:29'}]"
15,Noah’s Apple Watch,2024-01-26 13:25:54 -0400,2024-01-26 13:38:48 -0400,-1 days +23:47:06,225.765,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:242FAA46-D158-4C08-A014-2AB152DE3126:727982754.33244:727983528.17336:119'}]"
16,Noah’s Apple Watch,2024-01-26 13:38:53 -0400,2024-01-26 13:53:24 -0400,-1 days +23:45:29,232.748,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:242FAA46-D158-4C08-A014-2AB152DE3126:727983533.31435:727984404.74071:119'}]"
17,Noah’s Apple Watch,2024-01-26 13:53:29 -0400,2024-01-26 13:58:02 -0400,-1 days +23:55:27,229.463,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:242FAA46-D158-4C08-A014-2AB152DE3126:727984409.88172:727984682.34449:54'}]"
18,Noah’s Apple Watch,2024-02-13 22:13:55 -0400,2024-02-13 22:24:06 -0400,-1 days +23:49:49,219.521,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:F239B0F9-758A-46CD-9250-0E77D0A528F9:729569635.12928:729570246.89006:119'}]"
19,Noah’s Apple Watch,2024-02-13 22:24:12 -0400,2024-02-13 22:27:32 -0400,-1 days +23:56:40,205.375,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:F239B0F9-758A-46CD-9250-0E77D0A528F9:729570252.03015:729570452.48996:40'}]"
20,Noah’s Apple Watch,2024-02-17 11:46:54 -0400,2024-02-17 11:55:49 -0400,-1 days +23:51:05,218.39,ms,"[{'key': 'HKMetadataKeySyncVersion', 'value': '1'}, {'key': 'HKMetadataKeySyncIdentifier', 'value': '3:FBDAC2AD-7E01-40EE-99C5-D46E0F1E0E86:729877614.73860:729878149.47602:100'}]"
21,Noah’s Apple Watch,2024-06-18 21:48:11 -0400,2024-06-18 21:48:11 -0400,0 days 00:00:00,243,ms,[]
22,Noah’s Apple Watch,2024-06-18 21:48:16 -0400,2024-06-18 21:48:16 -0400,0 days 00:00:00,231,ms,[]
23,Noah’s Apple Watch,2024-06-18 21:48:22 -0400,2024-06-18 21:48:22 -0400,0 days 00:00:00,237,ms,[]
24,Noah’s Apple Watch,2024-06-18 21:48:27 -0400,2024-06-18 21:48:27 -0400,0 days 00:00:00,240,ms,[]
25,Noah’s Apple Watch,2024-06-18 21:48:32 -0400,2024-06-18 21:48:32 -0400,0 days 00:00:00,260,ms,[]
26,Noah’s Apple Watch,2024-06-18 21:48:37 -0400,2024-06-18 21:48:37 -0400,0 days 00:00:00,227,ms,[]
27,Noah’s Apple Watch,2024-06-18 21:48:42 -0400,2024-06-18 21:48:42 -0400,0 days 00:00:00,234,ms,[]
28,Noah’s Apple Watch,2024-06-18 21:48:47 -0400,2024-06-18 21:48:47 -0400,0 days 00:00:00,240,ms,[]
29,Noah’s Apple Watch,2024-06-18 21:48:52 -0400,2024-06-18 21:48:52 -0400,0 days 00:00:00,230,ms,[]
30,Noah’s Apple Watch,2024-06-18 21:48:58 -0400,2024-06-18 21:48:58 -0400,0 days 00:00:00,225,ms,[]
31,Noah’s Apple Watch,2024-06-18 21:49:03 -0400,2024-06-18 21:49:03 -0400,0 days 00:00:00,235,ms,[]
32,Noah’s Apple Watch,2024-06-18 21:49:08 -0400,2024-06-18 21:49:08 -0400,0 days 00:00:00,236,ms,[]
33,Noah’s Apple Watch,2024-06-18 21:49:13 -0400,2024-06-18 21:49:13 -0400,0 days 00:00:00,236,ms,[]
34,Noah’s Apple Watch,2024-06-18 21:49:18 -0400,2024-06-18 21:49:18 -0400,0 days 00:00:00,236,ms,[]
35,Noah’s Apple Watch,2024-06-18 21:49:23 -0400,2024-06-18 21:49:23 -0400,0 days 00:00:00,245,ms,[]
36,Noah’s Apple Watch,2024-06-18 21:49:28 -0400,2024-06-18 21:49:28 -0400,0 days 00:00:00,271,ms,[]
37,Noah’s Apple Watch,2024-06-18 21:49:34 -0400,2024-06-18 21:49:34 -0400,0 days 00:00:00,241,ms,[]
38,Noah’s Apple Watch,2024-06-18 21:49:39 -0400,2024-06-18 21:49:39 -0400,0 days 00:00:00,240,ms,[]
39,Noah’s Apple Watch,2024-06-18 21:49:44 -0400,2024-06-18 21:49:44 -0400,0 days 00:00:00,238,ms,[]
40,Noah’s Apple Watch,2024-06-18 21:49:49 -0400,2024-06-18 21:49:49 -0400,0 days 00:00:00,249,ms,[]
41,Noah’s Apple Watch,2024-06-18 21:49:54 -0400,2024-06-18 21:49:54 -0400,0 days 00:00:00,250,ms,[]
42,Noah’s Apple Watch,2024-06-18 21:49:59 -0400,2024-06-18 21:49:59 -0400,0 days 00:00:00,242,ms,[]
43,Noah’s Apple Watch,2024-06-18 21:50:04 -0400,2024-06-18 21:50:04 -0400,0 days 00:00:00,243,ms,[]
44,Noah’s Apple Watch,2024-06-18 21:50:10 -0400,2024-06-18 21:50:10 -0400,0 days 00:00:00,242,ms,[]
45,Noah’s Apple Watch,2024-06-18 21:50:15 -0400,2024-06-18 21:50:15 -0400,0 days 00:00:00,246,ms,[]
46,Noah’s Apple Watch,2024-06-18 21:50:20 -0400,2024-06-18 21:50:20 -0400,0 days 00:00:00,249,ms,[]
47,Noah’s Apple Watch,2024-06-18 21:50:25 -0400,2024-06-18 21:50:25 -0400,0 days 00:00:00,250,ms,[]
48,Noah’s Apple Watch,2024-06-18 21:50:30 -0400,2024-06-18 21:50:30 -0400,0 days 00:00:00,245,ms,[]
49,Noah’s Apple Watch,2024-06-18 21:50:35 -0400,2024-06-18 21:50:35 -0400,0 days 00:00:00,246,ms,[]
50,Noah’s Apple Watch,2024-06-18 21:50:40 -0400,2024-06-18 21:50:40 -0400,0 days 00:00:00,250,ms,[]
51,Noah’s Apple Watch,2024-06-18 21:50:46 -0400,2024-06-18 21:50:46 -0400,0 days 00:00:00,252,ms,[]
52,Noah’s Apple Watch,2024-06-18 21:50:51 -0400,2024-06-18 21:50:51 -0400,0 days 00:00:00,245,ms,[]
53,Noah’s Apple Watch,2024-06-18 21:50:56 -0400,2024-06-18 21:50:56 -0400,0 days 00:00:00,234,ms,[]
54,Noah’s Apple Watch,2024-06-18 21:51:01 -0400,2024-06-18 21:51:01 -0400,0 days 00:00:00,254,ms,[]
55,Noah’s Apple Watch,2024-06-18 21:51:06 -0400,2024-06-18 21:51:06 -0400,0 days 00:00:00,255,ms,[]
56,Noah’s Apple Watch,2024-06-18 21:51:11 -0400,2024-06-18 21:51:11 -0400,0 days 00:00:00,253,ms,[]
57,Noah’s Apple Watch,2024-06-18 21:51:16 -0400,2024-06-18 21:51:16 -0400,0 days 00:00:00,237,ms,[]
58,Noah’s Apple Watch,2024-06-18 21:51:22 -0400,2024-06-18 21:51:22 -0400,0 days 00:00:00,237,ms,[]
59,Noah’s Apple Watch,2024-06-18 21:51:27 -0400,2024-06-18 21:51:27 -0400,0 days 00:00:00,239,ms,[]
60,Noah’s Apple Watch,2024-06-18 21:51:32 -0400,2024-06-18 21:51:32 -0400,0 days 00:00:00,251,ms,[]
61,Noah’s Apple Watch,2024-06-18 21:51:37 -0400,2024-06-18 21:51:37 -0400,0 days 00:00:00,237,ms,[]
62,Noah’s Apple Watch,2024-06-18 21:51:42 -0400,2024-06-18 21:51:42 -0400,0 days 00:00:00,235,ms,[]
63,Noah’s Apple Watch,2024-06-18 21:51:47 -0400,2024-06-18 21:51:47 -0400,0 days 00:00:00,229,ms,[]
64,Noah’s Apple Watch,2024-06-18 21:51:52 -0400,2024-06-18 21:51:52 -0400,0 days 00:00:00,240,ms,[]
65,Noah’s Apple Watch,2024-06-18 21:51:58 -0400,2024-06-18 21:51:58 -0400,0 days 00:00:00,236,ms,[]
66,Noah’s Apple Watch,2024-06-18 21:52:03 -0400,2024-06-18 21:52:03 -0400,0 days 00:00:00,236,ms,[]
67,Noah’s Apple Watch,2024-06-18 21:52:08 -0400,2024-06-18 21:52:08 -0400,0 days 00:00:00,232,ms,[]
68,Noah’s Apple Watch,2024-06-18 21:52:13 -0400,2024-06-18 21:52:13 -0400,0 days 00:00:00,233,ms,[]
69,Noah’s Apple Watch,2024-06-18 21:52:18 -0400,2024-06-18 21:52:18 -0400,0 days 00:00:00,245,ms,[]
70,Noah’s Apple Watch,2024-06-18 21:52:23 -0400,2024-06-18 21:52:23 -0400,0 days 00:00:00,245,ms,[]
71,Noah’s Apple Watch,2024-06-18 21:52:28 -0400,2024-06-18 21:52:28 -0400,0 days 00:00:00,241,ms,[]
72,Noah’s Apple Watch,2024-06-18 21:52:34 -0400,2024-06-18 21:52:34 -0400,0 days 00:00:00,254,ms,[]
73,Noah’s Apple Watch,2024-06-18 21:52:39 -0400,2024-06-18 21:52:39 -0400,0 days 00:00:00,228,ms,[]
74,Noah’s Apple Watch,2024-06-18 21:52:44 -0400,2024-06-18 21:52:44 -0400,0 days 00:00:00,238,ms,[]
75,Noah’s Apple Watch,2024-06-18 21:52:49 -0400,2024-06-18 21:52:49 -0400,0 days 00:00:00,234,ms,[]
76,Noah’s Apple Watch,2024-06-18 21:52:54 -0400,2024-06-18 21:52:54 -0400,0 days 00:00:00,247,ms,[]
77,Noah’s Apple Watch,2024-06-18 21:52:59 -0400,2024-06-18 21:52:59 -0400,0 days 00:00:00,240,ms,[]
78,Noah’s Apple Watch,2024-06-18 21:53:04 -0400,2024-06-18 21:53:04 -0400,0 days 00:00:00,267,ms,[]
79,Noah’s Apple Watch,2024-06-18 21:53:10 -0400,2024-06-18 21:53:10 -0400,0 days 00:00:00,241,ms,[]
80,Noah’s Apple Watch,2024-06-18 21:53:15 -0400,2024-06-18 21:53:15 -0400,0 days 00:00:00,239,ms,[]
81,Noah’s Apple Watch,2024-06-18 21:53:20 -0400,2024-06-18 21:53:20 -0400,0 days 00:00:00,238,ms,[]
82,Noah’s Apple Watch,2024-06-18 21:53:25 -0400,2024-06-18 21:53:25 -0400,0 days 00:00:00,250,ms,[]
83,Noah’s Apple Watch,2024-06-18 21:53:30 -0400,2024-06-18 21:53:30 -0400,0 days 00:00:00,252,ms,[]
84,Noah’s Apple Watch,2024-06-18 21:53:35 -0400,2024-06-18 21:53:35 -0400,0 days 00:00:00,237,ms,[]
85,Noah’s Apple Watch,2024-06-18 21:53:40 -0400,2024-06-18 21:53:40 -0400,0 days 00:00:00,246,ms,[]
86,Noah’s Apple Watch,2024-06-18 21:53:46 -0400,2024-06-18 21:53:46 -0400,0 days 00:00:00,247,ms,[]
87,Noah’s Apple Watch,2024-06-18 21:53:51 -0400,2024-06-18 21:53:51 -0400,0 days 00:00:00,248,ms,[]
88,Noah’s Apple Watch,2024-06-18 21:53:56 -0400,2024-06-18 21:53:56 -0400,0 days 00:00:00,251,ms,[]
89,Noah’s Apple Watch,2024-06-18 21:54:01 -0400,2024-06-18 21:54:01 -0400,0 days 00:00:00,256,ms,[]
90,Noah’s Apple Watch,2024-06-18 21:54:06 -0400,2024-06-18 21:54:06 -0400,0 days 00:00:00,251,ms,[]
91,Noah’s Apple Watch,2024-06-18 21:54:11 -0400,2024-06-18 21:54:11 -0400,0 days 00:00:00,247,ms,[]
92,Noah’s Apple Watch,2024-06-18 21:54:16 -0400,2024-06-18 21:54:16 -0400,0 days 00:00:00,250,ms,[]
93,Noah’s Apple Watch,2024-06-18 21:54:22 -0400,2024-06-18 21:54:22 -0400,0 days 00:00:00,240,ms,[]
94,Noah’s Apple Watch,2024-06-18 21:54:27 -0400,2024-06-18 21:54:27 -0400,0 days 00:00:00,231,ms,[]
95,Noah’s Apple Watch,2024-06-18 21:54:32 -0400,2024-06-18 21:54:32 -0400,0 days 00:00:00,231,ms,[]
96,Noah’s Apple Watch,2024-06-18 21:54:37 -0400,2024-06-18 21:54:37 -0400,0 days 00:00:00,238,ms,[]
97,Noah’s Apple Watch,2024-06-18 21:54:42 -0400,2024-06-18 21:54:42 -0400,0 days 00:00:00,244,ms,[]
98,Noah’s Apple Watch,2024-06-18 21:54:47 -0400,2024-06-18 21:54:47 -0400,0 days 00:00:00,244,ms,[]
99,Noah’s Apple Watch,2024-06-18 21:54:58 -0400,2024-06-18 21:54:58 -0400,0 days 00:00:00,235,ms,[]
100,Noah’s Apple Watch,2024-06-18 21:55:03 -0400,2024-06-18 21:55:03 -0400,0 days 00:00:00,255,ms,[]
101,Noah’s Apple Watch,2024-06-18 21:55:08 -0400,2024-06-18 21:55:08 -0400,0 days 00:00:00,244,ms,[]
102,Noah’s Apple Watch,2024-06-18 21:55:13 -0400,2024-06-18 21:55:13 -0400,0 days 00:00:00,227,ms,[]
103,Noah’s Apple Watch,2024-06-18 21:55:18 -0400,2024-06-18 21:55:18 -0400,0 days 00:00:00,226,ms,[]
104,Noah’s Apple Watch,2024-06-18 21:55:23 -0400,2024-06-18 21:55:23 -0400,0 days 00:00:00,238,ms,[]
105,Noah’s Apple Watch,2024-06-18 21:55:28 -0400,2024-06-18 21:55:28 -0400,0 days 00:00:00,226,ms,[]
106,Noah’s Apple Watch,2024-06-18 21:55:34 -0400,2024-06-18 21:55:34 -0400,0 days 00:00:00,236,ms,[]
107,Noah’s Apple Watch,2024-06-18 21:55:39 -0400,2024-06-18 21:55:39 -0400,0 days 00:00:00,239,ms,[]
108,Noah’s Apple Watch,2024-06-18 21:55:44 -0400,2024-06-18 21:55:44 -0400,0 days 00:00:00,237,ms,[]
109,Noah’s Apple Watch,2024-06-18 21:55:49 -0400,2024-06-18 21:55:49 -0400,0 days 00:00:00,241,ms,[]
110,Noah’s Apple Watch,2024-06-18 21:55:54 -0400,2024-06-18 21:55:54 -0400,0 days 00:00:00,242,ms,[]
111,Noah’s Apple Watch,2024-06-18 21:55:59 -0400,2024-06-18 21:55:59 -0400,0 days 00:00:00,229,ms,[]
112,Noah’s Apple Watch,2024-06-18 21:57:19 -0400,2024-06-18 21:57:19 -0400,0 days 00:00:00,224,ms,[]
113,Noah’s Apple Watch,2024-06-18 21:57:24 -0400,2024-06-18 21:57:24 -0400,0 days 00:00:00,202,ms,[]
114,Noah’s Apple Watch,2024-06-18 21:57:29 -0400,2024-06-18 21:57:29 -0400,0 days 00:00:00,199,ms,[]
115,Noah’s Apple Watch,2024-06-18 21:57:34 -0400,2024-06-18 21:57:34 -0400,0 days 00:00:00,204,ms,[]
116,Noah’s Apple Watch,2024-06-18 21:57:40 -0400,2024-06-18 21:57:40 -0400,0 days 00:00:00,200,ms,[]
117,Noah’s Apple Watch,2024-06-18 21:57:45 -0400,2024-06-18 21:57:45 -0400,0 days 00:00:00,194,ms,[]
118,Noah’s Apple Watch,2024-06-18 21:57:50 -0400,2024-06-18 21:57:50 -0400,0 days 00:00:00,183,ms,[]
119,Noah’s Apple Watch,2024-06-18 21:57:55 -0400,2024-06-18 21:57:55 -0400,0 days 00:00:00,183,ms,[]
120,Noah’s Apple Watch,2024-06-18 21:58:00 -0400,2024-06-18 21:58:00 -0400,0 days 00:00:00,196,ms,[]
121,Noah’s Apple Watch,2024-06-18 21:58:05 -0400,2024-06-18 21:58:05 -0400,0 days 00:00:00,195,ms,[]
122,Noah’s Apple Watch,2024-06-18 21:58:10 -0400,2024-06-18 21:58:10 -0400,0 days 00:00:00,199,ms,[]
123,Noah’s Apple Watch,2024-06-18 21:58:16 -0400,2024-06-18 21:58:16 -0400,0 days 00:00:00,195,ms,[]
124,Noah’s Apple Watch,2024-06-18 21:58:21 -0400,2024-06-18 21:58:21 -0400,0 days 00:00:00,178,ms,[]
125,Noah’s Apple Watch,2024-06-18 21:58:26 -0400,2024-06-18 21:58:26 -0400,0 days 00:00:00,192,ms,[]
126,Noah’s Apple Watch,2024-06-18 21:58:31 -0400,2024-06-18 21:58:31 -0400,0 days 00:00:00,197,ms,[]
127,Noah’s Apple Watch,2024-06-18 21:58:36 -0400,2024-06-18 21:58:36 -0400,0 days 00:00:00,195,ms,[]
128,Noah’s Apple Watch,2024-06-18 21:58:41 -0400,2024-06-18 21:58:41 -0400,0 days 00:00:00,191,ms,[]
129,Noah’s Apple Watch,2024-06-18 21:58:46 -0400,2024-06-18 21:58:46 -0400,0 days 00:00:00,192,ms,[]
130,Noah’s Apple Watch,2024-06-18 21:58:52 -0400,2024-06-18 21:58:52 -0400,0 days 00:00:00,195,ms,[]
131,Noah’s Apple Watch,2024-06-18 21:58:57 -0400,2024-06-18 21:58:57 -0400,0 days 00:00:00,194,ms,[]
132,Noah’s Apple Watch,2024-06-18 21:59:02 -0400,2024-06-18 21:59:02 -0400,0 days 00:00:00,191,ms,[]
133,Noah’s Apple Watch,2024-06-18 21:59:07 -0400,2024-06-18 21:59:07 -0400,0 days 00:00:00,188,ms,[]
134,Noah’s Apple Watch,2024-06-18 21:59:12 -0400,2024-06-18 21:59:12 -0400,0 days 00:00:00,189,ms,[]
135,Noah’s Apple Watch,2024-06-18 21:59:17 -0400,2024-06-18 21:59:17 -0400,0 days 00:00:00,186,ms,[]
136,Noah’s Apple Watch,2024-06-18 21:59:22 -0400,2024-06-18 21:59:22 -0400,0 days 00:00:00,175,ms,[]
137,Noah’s Apple Watch,2024-06-18 21:59:28 -0400,2024-06-18 21:59:28 -0400,0 days 00:00:00,186,ms,[]
138,Noah’s Apple Watch,2024-06-18 21:59:33 -0400,2024-06-18 21:59:33 -0400,0 days 00:00:00,191,ms,[]
139,Noah’s Apple Watch,2024-07-12 19:16:21 -0400,2024-07-12 19:16:21 -0400,0 days 00:00:00,208,ms,[]
140,Noah’s Apple Watch,2024-07-12 19:16:26 -0400,2024-07-12 19:16:26 -0400,0 days 00:00:00,204,ms,[]
141,Noah’s Apple Watch,2024-07-12 19:16:31 -0400,2024-07-12 19:16:31 -0400,0 days 00:00:00,208,ms,[]
142,Noah’s Apple Watch,2024-07-12 19:16:37 -0400,2024-07-12 19:16:37 -0400,0 days 00:00:00,192,ms,[]
143,Noah’s Apple Watch,2024-07-12 19:16:42 -0400,2024-07-12 19:16:42 -0400,0 days 00:00:00,228,ms,[]
144,Noah’s Apple Watch,2024-07-12 19:16:47 -0400,2024-07-12 19:16:47 -0400,0 days 00:00:00,234,ms,[]
145,Noah’s Apple Watch,2024-07-12 19:16:52 -0400,2024-07-12 19:16:52 -0400,0 days 00:00:00,191,ms,[]
146,Noah’s Apple Watch,2024-07-12 19:16:57 -0400,2024-07-12 19:16:57 -0400,0 days 00:00:00,210,ms,[]
147,Noah’s Apple Watch,2024-07-12 19:17:02 -0400,2024-07-12 19:17:02 -0400,0 days 00:00:00,185,ms,[]
148,Noah’s Apple Watch,2024-07-12 19:17:07 -0400,2024-07-12 19:17:07 -0400,0 days 00:00:00,192,ms,[]
149,Noah’s Apple Watch,2024-07-12 19:17:13 -0400,2024-07-12 19:17:13 -0400,0 days 00:00:00,200,ms,[]
150,Noah’s Apple Watch,2024-07-12 19:17:18 -0400,2024-07-12 19:17:18 -0400,0 days 00:00:00,191,ms,[]
151,Noah’s Apple Watch,2024-07-12 19:17:23 -0400,2024-07-12 19:17:23 -0400,0 days 00:00:00,190,ms,[]
152,Noah’s Apple Watch,2024-07-12 19:17:28 -0400,2024-07-12 19:17:28 -0400,0 days 00:00:00,190,ms,[]
153,Noah’s Apple Watch,2024-07-12 19:17:33 -0400,2024-07-12 19:17:33 -0400,0 days 00:00:00,188,ms,[]
154,Noah’s Apple Watch,2024-07-12 19:17:38 -0400,2024-07-12 19:17:38 -0400,0 days 00:00:00,194,ms,[]
155,Noah’s Apple Watch,2024-07-12 19:17:43 -0400,2024-07-12 19:17:43 -0400,0 days 00:00:00,192,ms,[]
156,Noah’s Apple Watch,2024-07-12 19:17:49 -0400,2024-07-12 19:17:49 -0400,0 days 00:00:00,197,ms,[]
157,Noah’s Apple Watch,2024-07-12 19:17:54 -0400,2024-07-12 19:17:54 -0400,0 days 00:00:00,218,ms,[]
158,Noah’s Apple Watch,2024-07-12 19:17:59 -0400,2024-07-12 19:17:59 -0400,0 days 00:00:00,232,ms,[]
159,Noah’s Apple Watch,2024-07-12 19:18:19 -0400,2024-07-12 19:18:19 -0400,0 days 00:00:00,202,ms,[]
160,Noah’s Apple Watch,2024-07-12 19:18:25 -0400,2024-07-12 19:18:25 -0400,0 days 00:00:00,202,ms,[]
161,Noah’s Apple Watch,2024-07-12 19:18:30 -0400,2024-07-12 19:18:30 -0400,0 days 00:00:00,230,ms,[]
162,Noah’s Apple Watch,2024-07-12 19:18:35 -0400,2024-07-12 19:18:35 -0400,0 days 00:00:00,202,ms,[]
163,Noah’s Apple Watch,2024-07-12 19:18:40 -0400,2024-07-12 19:18:40 -0400,0 days 00:00:00,194,ms,[]
164,Noah’s Apple Watch,2024-07-12 19:18:45 -0400,2024-07-12 19:18:45 -0400,0 days 00:00:00,198,ms,[]
165,Noah’s Apple Watch,2024-07-12 19:18:50 -0400,2024-07-12 19:18:50 -0400,0 days 00:00:00,199,ms,[]
166,Noah’s Apple Watch,2024-07-12 19:18:55 -0400,2024-07-12 19:18:55 -0400,0 days 00:00:00,194,ms,[]
167,Noah’s Apple Watch,2024-07-12 19:19:01 -0400,2024-07-12 19:19:01 -0400,0 days 00:00:00,204,ms,[]
168,Noah’s Apple Watch,2024-07-12 19:19:06 -0400,2024-07-12 19:19:06 -0400,0 days 00:00:00,199,ms,[]
169,Noah’s Apple Watch,2024-07-12 19:19:11 -0400,2024-07-12 19:19:11 -0400,0 days 00:00:00,197,ms,[]
170,Noah’s Apple Watch,2024-07-12 19:19:16 -0400,2024-07-12 19:19:16 -0400,0 days 00:00:00,197,ms,[]
171,Noah’s Apple Watch,2024-07-12 19:19:21 -0400,2024-07-12 19:19:21 -0400,0 days 00:00:00,202,ms,[]
172,Noah’s Apple Watch,2024-07-12 19:19:26 -0400,2024-07-12 19:19:26 -0400,0 days 00:00:00,209,ms,[]
173,Noah’s Apple Watch,2024-07-12 19:19:31 -0400,2024-07-12 19:19:31 -0400,0 days 00:00:00,213,ms,[]
174,Noah’s Apple Watch,2024-07-12 19:19:37 -0400,2024-07-12 19:19:37 -0400,0 days 00:00:00,202,ms,[]
175,Noah’s Apple Watch,2024-07-12 19:19:42 -0400,2024-07-12 19:19:42 -0400,0 days 00:00:00,206,ms,[]
