,source,start,end,duration,value,unit,sub_children
121,Noah’s Apple Watch,2023-11-15 01:02:40 -0400,2023-11-15 21:03:09 -0400,-1 days +03:59:31,62,count/min,[]
122,Noah’s Apple Watch,2023-11-17 22:37:48 -0400,2023-11-18 00:53:57 -0400,-1 days +21:43:51,78,count/min,[]
123,Noah’s Apple Watch,2023-11-18 01:05:34 -0400,2023-11-18 20:40:31 -0400,-1 days +04:25:03,59,count/min,[]
124,Noah’s Apple Watch,2023-11-19 01:02:53 -0400,2023-11-19 19:24:37 -0400,-1 days +05:38:16,54,count/min,[]
125,Noah’s Apple Watch,2023-11-20 01:03:23 -0400,2023-11-20 15:46:49 -0400,-1 days +09:16:34,52,count/min,[]
126,Noah’s Apple Watch,2023-11-21 01:07:29 -0400,2023-11-21 13:23:19 -0400,-1 days +11:44:10,51,count/min,[]
127,Noah’s Apple Watch,2023-11-22 01:00:23 -0400,2023-11-23 00:56:01 -0400,-1 days +00:04:22,52,count/min,[]
128,Noah’s Apple Watch,2023-11-23 01:01:44 -0400,2023-11-23 23:57:10 -0400,-1 days +01:04:34,62,count/min,[]
129,Noah’s Apple Watch,2023-11-24 01:03:02 -0400,2023-11-24 22:13:35 -0400,-1 days +02:49:27,51,count/min,[]
130,Noah’s Apple Watch,2023-11-26 10:31:26 -0400,2023-11-26 20:15:18 -0400,-1 days +14:16:08,58,count/min,[]
131,Noah’s Apple Watch,2023-11-27 01:05:38 -0400,2023-11-27 23:31:52 -0400,-1 days +01:33:46,54,count/min,[]
132,Noah’s Apple Watch,2023-11-28 01:01:07 -0400,2023-11-28 09:47:17 -0400,-1 days +15:13:50,53,count/min,[]
133,Noah’s Apple Watch,2023-11-29 12:20:06 -0400,2023-11-29 23:20:26 -0400,-1 days +12:59:40,70,count/min,[]
134,Noah’s Apple Watch,2023-11-30 01:02:03 -0400,2023-11-30 22:55:37 -0400,-1 days +02:06:26,59,count/min,[]
135,Noah’s Apple Watch,2023-12-01 03:41:09 -0400,2023-12-01 12:26:38 -0400,-1 days +15:14:31,58,count/min,[]
136,Noah’s Apple Watch,2023-12-02 01:12:42 -0400,2023-12-02 23:35:50 -0400,-1 days +01:36:52,71,count/min,[]
137,Noah’s Apple Watch,2023-12-03 01:19:18 -0400,2023-12-03 09:56:25 -0400,-1 days +15:22:53,50,count/min,[]
138,Noah’s Apple Watch,2023-12-04 03:11:03 -0400,2023-12-04 22:26:00 -0400,-1 days +04:45:03,62,count/min,[]
139,Noah’s Apple Watch,2023-12-05 01:17:40 -0400,2023-12-05 19:07:55 -0400,-1 days +06:09:45,69,count/min,[]
140,Noah’s Apple Watch,2023-12-06 11:26:39 -0400,2023-12-06 19:55:47 -0400,-1 days +15:30:52,71,count/min,[]
141,Noah’s Apple Watch,2023-12-08 09:44:13 -0400,2023-12-08 19:48:09 -0400,-1 days +13:56:04,60,count/min,[]
142,Noah’s Apple Watch,2023-12-09 14:04:58 -0400,2023-12-09 21:30:26 -0400,-1 days +16:34:32,72,count/min,[]
143,Noah’s Apple Watch,2023-12-10 03:24:44 -0400,2023-12-10 19:29:34 -0400,-1 days +07:55:10,60,count/min,[]
144,Noah’s Apple Watch,2023-12-11 01:04:38 -0400,2023-12-12 00:46:45 -0400,-1 days +00:17:53,61,count/min,[]
145,Noah’s Apple Watch,2023-12-12 01:00:32 -0400,2023-12-12 18:20:31 -0400,-1 days +06:40:01,57,count/min,[]
146,Noah’s Apple Watch,2023-12-13 10:54:52 -0400,2023-12-13 15:33:14 -0400,-1 days +19:21:38,61,count/min,[]
147,Noah’s Apple Watch,2023-12-14 05:04:43 -0400,2023-12-15 00:57:56 -0400,-1 days +04:06:47,60,count/min,[]
148,Noah’s Apple Watch,2023-12-15 11:27:46 -0400,2023-12-16 00:29:07 -0400,-1 days +10:58:39,69,count/min,[]
149,Noah’s Apple Watch,2023-12-16 01:03:31 -0400,2023-12-16 21:59:53 -0400,-1 days +03:03:38,59,count/min,[]
150,Noah’s Apple Watch,2023-12-17 01:01:16 -0400,2023-12-17 23:44:19 -0400,-1 days +01:16:57,57,count/min,[]
151,Noah’s Apple Watch,2023-12-18 01:01:33 -0400,2023-12-18 20:23:48 -0400,-1 days +04:37:45,61,count/min,[]
152,Noah’s Apple Watch,2023-12-19 08:35:29 -0400,2023-12-19 13:01:10 -0400,-1 days +19:34:19,58,count/min,[]
153,Noah’s Apple Watch,2023-12-20 03:13:48 -0400,2023-12-20 20:43:52 -0400,-1 days +06:29:56,62,count/min,[]
154,Noah’s Apple Watch,2023-12-21 01:01:51 -0400,2023-12-22 00:24:53 -0400,-1 days +00:36:58,66,count/min,[]
155,Noah’s Apple Watch,2023-12-22 01:03:54 -0400,2023-12-23 00:32:03 -0400,-1 days +00:31:51,49,count/min,[]
156,Noah’s Apple Watch,2023-12-23 01:06:50 -0400,2023-12-23 23:19:26 -0400,-1 days +01:47:24,55,count/min,[]
157,Noah’s Apple Watch,2023-12-24 10:46:11 -0400,2023-12-24 15:19:06 -0400,-1 days +19:27:05,66,count/min,[]
158,Noah’s Apple Watch,2023-12-27 01:03:15 -0400,2023-12-27 21:33:44 -0400,-1 days +03:29:31,60,count/min,[]
159,Noah’s Apple Watch,2023-12-26 14:46:59 -0400,2023-12-27 00:59:27 -0400,-1 days +13:47:32,65,count/min,[]
160,Noah’s Apple Watch,2023-12-28 02:55:05 -0400,2023-12-29 00:32:13 -0400,-1 days +02:22:52,66,count/min,[]
161,Noah’s Apple Watch,2023-12-29 01:02:20 -0400,2023-12-29 16:46:49 -0400,-1 days +08:15:31,57,count/min,[]
162,Noah’s Apple Watch,2023-12-30 01:04:05 -0400,2023-12-30 12:42:16 -0400,-1 days +12:21:49,54,count/min,[]
163,Noah’s Apple Watch,2023-12-31 01:03:12 -0400,2023-12-31 22:54:41 -0400,-1 days +02:08:31,56,count/min,[]
164,Noah’s Apple Watch,2024-01-02 12:07:18 -0400,2024-01-02 19:04:40 -0400,-1 days +17:02:38,57,count/min,[]
165,Noah’s Apple Watch,2024-01-03 01:01:47 -0400,2024-01-03 20:16:28 -0400,-1 days +04:45:19,52,count/min,[]
166,Noah’s Apple Watch,2024-01-04 01:03:06 -0400,2024-01-04 09:58:34 -0400,-1 days +15:04:32,46,count/min,[]
167,Noah’s Apple Watch,2024-01-05 02:56:31 -0400,2024-01-05 15:26:17 -0400,-1 days +11:30:14,50,count/min,[]
168,Noah’s Apple Watch,2024-01-10 15:40:00 -0400,2024-01-10 23:33:55 -0400,-1 days +16:06:05,69,count/min,[]
169,Noah’s Apple Watch,2024-01-11 07:50:36 -0400,2024-01-12 00:58:44 -0400,-1 days +06:51:52,65,count/min,[]
170,Noah’s Apple Watch,2024-01-12 01:05:14 -0400,2024-01-12 17:12:19 -0400,-1 days +07:52:55,55,count/min,[]
171,Noah’s Apple Watch,2024-01-13 01:02:32 -0400,2024-01-13 22:34:10 -0400,-1 days +02:28:22,64,count/min,[]
172,Noah’s Apple Watch,2024-01-14 01:01:54 -0400,2024-01-14 23:15:44 -0400,-1 days +01:46:10,57,count/min,[]
173,Noah’s Apple Watch,2024-01-15 01:04:32 -0400,2024-01-15 22:13:42 -0400,-1 days +02:50:50,65,count/min,[]
174,Noah’s Apple Watch,2024-01-16 01:06:17 -0400,2024-01-16 17:53:44 -0400,-1 days +07:12:33,72,count/min,[]
175,Noah’s Apple Watch,2024-01-17 06:16:04 -0400,2024-01-17 21:59:19 -0400,-1 days +08:16:45,65,count/min,[]
176,Noah’s Apple Watch,2024-01-18 01:01:50 -0400,2024-01-19 00:18:45 -0400,-1 days +00:43:05,73,count/min,[]
177,Noah’s Apple Watch,2024-01-19 01:02:04 -0400,2024-01-19 20:30:15 -0400,-1 days +04:31:49,66,count/min,[]
178,Noah’s Apple Watch,2024-01-20 01:19:39 -0400,2024-01-20 23:18:08 -0400,-1 days +02:01:31,69,count/min,[]
179,Noah’s Apple Watch,2024-01-21 01:01:22 -0400,2024-01-21 21:18:43 -0400,-1 days +03:42:39,71,count/min,[]
180,Noah’s Apple Watch,2024-01-22 01:04:28 -0400,2024-01-22 15:46:48 -0400,-1 days +09:17:40,69,count/min,[]
181,Noah’s Apple Watch,2024-01-23 13:39:17 -0400,2024-01-23 22:59:39 -0400,-1 days +14:39:38,76,count/min,[]
182,Noah’s Apple Watch,2024-01-24 01:01:36 -0400,2024-01-24 20:40:21 -0400,-1 days +04:21:15,61,count/min,[]
183,Noah’s Apple Watch,2024-01-25 12:07:48 -0400,2024-01-25 23:16:25 -0400,-1 days +12:51:23,73,count/min,[]
184,Noah’s Apple Watch,2024-01-26 13:25:37 -0400,2024-01-26 19:11:30 -0400,-1 days +18:14:07,67,count/min,[]
185,Noah’s Apple Watch,2024-01-27 11:29:39 -0400,2024-01-27 17:55:04 -0400,-1 days +17:34:35,72,count/min,[]
186,Noah’s Apple Watch,2024-01-28 16:32:11 -0400,2024-01-28 19:28:48 -0400,-1 days +21:03:23,69,count/min,[]
187,Noah’s Apple Watch,2024-01-29 13:31:49 -0400,2024-01-29 23:52:31 -0400,-1 days +13:39:18,68,count/min,[]
188,Noah’s Apple Watch,2024-02-01 10:50:27 -0400,2024-02-01 23:56:34 -0400,-1 days +10:53:53,67,count/min,[]
189,Noah’s Apple Watch,2024-02-02 01:04:01 -0400,2024-02-03 00:37:36 -0400,-1 days +00:26:25,54,count/min,[]
190,Noah’s Apple Watch,2024-02-03 01:03:00 -0400,2024-02-03 07:43:19 -0400,-1 days +17:19:41,48,count/min,[]
191,Noah’s Apple Watch,2024-02-04 01:00:03 -0400,2024-02-04 23:56:32 -0400,-1 days +01:03:31,65,count/min,[]
192,Noah’s Apple Watch,2024-02-07 01:03:26 -0400,2024-02-07 23:07:52 -0400,-1 days +01:55:34,51,count/min,[]
193,Noah’s Apple Watch,2024-02-06 09:11:38 -0400,2024-02-07 00:59:57 -0400,-1 days +08:11:41,71,count/min,[]
194,Noah’s Apple Watch,2024-02-08 01:04:26 -0400,2024-02-08 18:17:52 -0400,-1 days +06:46:34,49,count/min,[]
195,Noah’s Apple Watch,2024-02-09 01:53:16 -0400,2024-02-10 00:56:06 -0400,-1 days +00:57:10,59,count/min,[]
196,Noah’s Apple Watch,2024-02-10 01:00:34 -0400,2024-02-10 13:27:48 -0400,-1 days +11:32:46,56,count/min,[]
197,Noah’s Apple Watch,2024-02-11 16:57:15 -0400,2024-02-11 19:10:20 -0400,-1 days +21:46:55,56,count/min,[]
198,Noah’s Apple Watch,2024-02-12 01:01:19 -0400,2024-02-12 23:45:16 -0400,-1 days +01:16:03,74,count/min,[]
199,Noah’s Apple Watch,2024-02-13 01:52:21 -0400,2024-02-13 23:55:36 -0400,-1 days +01:56:45,51,count/min,[]
200,Noah’s Apple Watch,2024-02-14 01:02:45 -0400,2024-02-14 21:06:12 -0400,-1 days +03:56:33,50,count/min,[]
201,Noah’s Apple Watch,2024-02-15 01:02:24 -0400,2024-02-15 12:23:24 -0400,-1 days +12:39:00,49,count/min,[]
202,Noah’s Apple Watch,2024-02-16 10:21:13 -0400,2024-02-16 23:24:59 -0400,-1 days +10:56:14,58,count/min,[]
203,Noah’s Apple Watch,2024-02-17 01:08:06 -0400,2024-02-17 23:49:39 -0400,-1 days +01:18:27,62,count/min,[]
