,source,start,end,duration,value,unit,sub_children
39,Noah’s Apple Watch,2023-07-04 06:00:00 -0400,2023-07-04 07:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
40,Noah’s Apple Watch,2023-07-04 07:00:00 -0400,2023-07-04 08:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
41,Noah’s Apple Watch,2023-07-04 08:00:00 -0400,2023-07-04 09:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
42,Noah’s Apple Watch,2023-07-04 09:00:00 -0400,2023-07-04 10:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
43,Noah’s Apple Watch,2023-07-05 15:00:00 -0400,2023-07-05 16:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
44,Noah’s Apple Watch,2023-07-05 16:00:00 -0400,2023-07-05 17:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
45,Noah’s Apple Watch,2023-07-05 17:00:00 -0400,2023-07-05 18:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
46,Noah’s Apple Watch,2023-07-05 18:00:00 -0400,2023-07-05 19:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
47,Noah’s Apple Watch,2023-07-05 19:00:00 -0400,2023-07-05 20:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
48,Noah’s Apple Watch,2023-07-05 20:00:00 -0400,2023-07-05 21:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
49,Noah’s Apple Watch,2023-07-05 21:00:00 -0400,2023-07-05 22:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
50,Noah’s Apple Watch,2023-07-05 22:00:00 -0400,2023-07-05 23:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
51,Noah’s Apple Watch,2023-07-05 23:00:00 -0400,2023-07-06 00:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
52,Noah’s Apple Watch,2023-07-06 00:00:00 -0400,2023-07-06 01:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
53,Noah’s Apple Watch,2023-07-06 09:00:00 -0400,2023-07-06 10:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
54,Noah’s Apple Watch,2023-07-06 10:00:00 -0400,2023-07-06 11:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
55,Noah’s Apple Watch,2023-07-06 11:00:00 -0400,2023-07-06 12:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
56,Noah’s Apple Watch,2023-07-06 12:00:00 -0400,2023-07-06 13:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
57,Noah’s Apple Watch,2023-07-06 13:00:00 -0400,2023-07-06 14:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
58,Noah’s Apple Watch,2023-07-06 14:00:00 -0400,2023-07-06 15:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
59,Noah’s Apple Watch,2023-07-06 15:00:00 -0400,2023-07-06 16:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
60,Noah’s Apple Watch,2023-07-06 16:00:00 -0400,2023-07-06 17:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
61,Noah’s Apple Watch,2023-07-06 17:00:00 -0400,2023-07-06 18:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
62,Noah’s Apple Watch,2023-07-06 18:00:00 -0400,2023-07-06 19:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
63,Noah’s Apple Watch,2023-07-06 19:00:00 -0400,2023-07-06 20:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
64,Noah’s Apple Watch,2023-07-06 20:00:00 -0400,2023-07-06 21:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourIdle,,[]
65,Noah’s Apple Watch,2023-07-06 21:00:00 -0400,2023-07-06 22:00:00 -0400,-1 days +23:00:00,HKCategoryValueAppleStandHourStood,,[]
